group,names,scores,logfoldchanges,pvals,pvals_adj
0,Fabp12,-0.32612517,2.6232672,0.7443296610666711,0.7512836919341609
0,Mto1,-0.32720354,1.9177142,0.7435139530114505,0.7509615051284266
0,Cxcl10,-0.34068635,2.1835082,0.7333397248251636,0.7409327547081229
0,Pparg,-0.3407251,3.6468127,0.7333105549407284,0.7409327547081229
0,Ripor2,-0.34088007,3.1281636,0.7331938792540513,0.7409327547081229
0,Fam126a,-0.34581342,2.458774,0.7294829375712896,0.7377752879147946
0,Gm49797,-0.34997192,2.6943536,0.7263597763432639,0.7348623155312285
0,Lncppara,-0.3499913,2.3943868,0.7263452380472528,0.7348623155312285
0,Rufy4,-0.3500042,3.112545,0.7263355459046725,0.7348623155312285
0,Kcnn3,-0.3500171,3.5906606,0.7263258538059019,0.7348623155312285
0,Nr4a3,-0.35003003,3.121721,0.7263161617509426,0.7348623155312285
0,Dnajc5b,-0.35407874,3.212411,0.723279869670218,0.7329720622286129
0,Slc47a1,-0.3633966,3.3040664,0.7163086352732755,0.7261506775139606
0,Mapt,-0.36444914,2.3982685,0.7155226423617814,0.725597047651488
0,Cntn3,-0.36859474,3.1284046,0.7124298301307986,0.7227029631608537
0,Gimap4,-0.3686593,2.6163719,0.712381692717386,0.7227029631608537
0,Stx6,-0.36940187,2.1992347,0.7118281948694576,0.72257727834903
0,Rapgef4,-0.37271446,3.0219407,0.709360965939576,0.720314508884598
0,Fam71e1,-0.37371534,2.6151128,0.7086161047040476,0.7197997705606931
0,Snx29,-0.38203233,3.3220813,0.7024373831563031,0.7137632126462268
0,Lrmda,-0.38203233,3.598207,0.7024373831563031,0.7137632126462268
0,Opcml,-0.3872369,3.363637,0.6985808325804718,0.7103216869095553
0,Ap3b2,-0.39135018,3.15237,0.695538402427671,0.707465927149867
0,Pcdh11x,-0.39135018,3.405833,0.695538402427671,0.707465927149867
0,Ushbp1,-0.39657414,3.1451852,0.6916815279792492,0.7040163600730918
0,Rrp7a,-0.4058597,2.5762775,0.6848456816991262,0.6972932302725873
0,Il6,-0.40587908,2.376264,0.68483144725247,0.6972932302725873
0,Itga2,-0.41517758,3.9146347,0.6780119148478687,0.6908002837368821
0,1700042O10Rik,-0.41518402,2.5951524,0.6780071881350621,0.6908002837368821
0,Scg3,-0.4151905,3.6014626,0.6780024614349277,0.6908002837368821
0,Gab3,-0.41930377,3.1683426,0.6749941355112694,0.6884211935001989
0,Atp8b4,-0.41930377,3.4498672,0.6749941355112694,0.6884211935001989
0,Prr16,-0.42024007,3.5387082,0.6743100745636796,0.6881875760982222
0,Unc5d,-0.42446315,2.9048083,0.6712280751055264,0.6852733470112107
0,Nlrp3,-0.424489,3.3730884,0.6712092418929021,0.6852733470112107
0,Ctnna2,-0.424489,3.815097,0.6712092418929021,0.6852733470112107
0,Gata2,-0.42862165,2.8794653,0.668198594481048,0.6828718744274224
0,Adgrl4,-0.42862165,3.4690669,0.668198594481048,0.6828718744274224
0,Slc15a3,-0.4338391,4.7636847,0.6644052670738583,0.6794543383699869
0,Grin2b,-0.43510476,2.2955985,0.6634863928831163,0.6787441117590216
0,Impg2,-0.4379395,4.0918365,0.661430139414834,0.6768694762279678
0,Blnk,-0.44313115,3.376969,0.6576708688506014,0.6732502126135599
0,Scarf1,-0.44725737,4.1033087,0.654689247634779,0.6704248388947889
0,Thrb,-0.44820657,2.9227908,0.6540041110996839,0.6699500291488466
0,Sgcz,-0.45241675,4.9734306,0.6509687938720566,0.6670665994115756
0,Casz1,-0.45246193,3.7546494,0.6509362373728705,0.6670665994115756
0,Esyt2,-0.4565752,5.467249,0.6479763897429863,0.6644503657534012
0,Map3k20,-0.4565752,3.5975578,0.6479763897429863,0.6644503657534012
0,Phex,-0.4565752,2.7867224,0.6479763897429863,0.6644503657534012
0,Mir124a-1hg,-0.45760193,3.4350893,0.6472384540189859,0.6643692987470079
0,Pla2r1,-0.4617346,3.1939566,0.6442716584938782,0.6615484612844472
0,Prdm1,-0.4658931,3.9465294,0.6412920295268502,0.6587125260844556
0,Ftx,-0.4667519,3.383461,0.6406773885548216,0.6583047215959019
